Time,A_x [g],A_y [g],A_z [g]
20.40388,0.0,0.795328,0.514624
20.404618,0.0,0.795328,0.514624
20.405355,0.0,0.795328,0.46784
20.406093,0.0,0.795328,0.46784
20.40683,0.0,0.795328,0.46784
20.407568,0.0,0.748544,0.46784
20.408305,0.0,0.795328,0.46784
20.409043,0.0,0.795328,0.46784
20.40978,0.0,0.795328,0.46784
20.410518,0.0,0.795328,0.46784
20.411255,0.0,0.842112,0.46784
20.411993,0.0,0.795328,0.46784
20.412731,0.0,0.795328,0.46784
20.413468,0.046784,0.842112,0.46784
20.414206,0.0,0.842112,0.514624
20.414943,0.0,0.842112,0.46784
20.415681,0.0,0.795328,0.514624
20.416418,0.0,0.795328,0.46784
20.417156,0.0,0.795328,0.46784
20.417893,0.0,0.795328,0.421056
20.418631,0.0,0.795328,0.46784
20.419368,0.0,0.795328,0.46784
20.420106,0.0,0.795328,0.514624
20.420843,0.046784,0.795328,0.46784
20.421581,0.0,0.795328,0.46784
20.422318,0.046784,0.795328,0.514624
20.423056,0.046784,0.842112,0.514624
20.423793,0.0,0.795328,0.514624
20.424531,0.0,0.842112,0.46784
20.425269,0.0,0.795328,0.421056
20.426006,0.0,0.795328,0.46784
20.426744,0.0,0.842112,0.46784
20.427481,0.0,0.795328,0.421056
20.428219,0.0,0.795328,0.514624
20.428956,0.0,0.795328,0.514624
20.429694,0.0,0.842112,0.514624
20.430431,0.0,0.842112,0.561408
20.431169,0.046784,0.888896,0.514624
20.431906,0.0,0.888896,0.46784
20.432644,-0.046784,0.842112,0.46784
20.433381,0.0,0.842112,0.46784
20.434119,0.0,0.842112,0.46784
20.434856,0.046784,0.795328,0.46784
20.435594,0.0,0.842112,0.514624
20.436331,0.0,0.842112,0.514624
20.437069,0.0,0.842112,0.514624
20.437807,0.0,0.795328,0.46784
20.438544,0.0,0.795328,0.46784
20.439282,0.0,0.795328,0.514624
20.440019,0.0,0.795328,0.514624
20.440757,0.046784,0.795328,0.46784
20.441494,0.046784,0.795328,0.46784
20.442232,0.046784,0.795328,0.46784
20.442969,0.0,0.795328,0.514624
20.443707,0.0,0.795328,0.561408
20.444444,0.0,0.795328,0.46784
20.445182,0.0,0.795328,0.46784
20.445919,0.0,0.842112,0.514624
20.446657,0.0,0.795328,0.46784
20.447394,0.0,0.842112,0.514624
20.448132,0.0,0.842112,0.514624
20.448869,0.0,0.795328,0.46784
20.449607,0.046784,0.795328,0.46784
20.450345,0.046784,0.842112,0.46784
20.451082,0.046784,0.842112,0.46784
20.45182,-0.046784,0.795328,0.514624
20.452557,0.046784,0.795328,0.514624
20.453295,0.046784,0.795328,0.514624
20.454032,0.0,0.795328,0.514624
20.45477,0.046784,0.748544,0.514624
20.455507,0.0,0.795328,0.514624
20.456245,0.0,0.795328,0.514624
20.456982,0.0,0.842112,0.514624
20.45772,0.0,0.842112,0.46784
20.458457,0.0,0.795328,0.421056
20.459195,0.0,0.748544,0.46784
20.459932,0.0,0.795328,0.46784
20.46067,0.0,0.842112,0.46784
20.461407,-0.046784,0.842112,0.46784
20.462145,0.0,0.795328,0.514624
20.462883,0.0,0.842112,0.514624
20.46362,0.0,0.842112,0.514624
20.464358,0.046784,0.795328,0.46784
20.465095,0.0,0.795328,0.421056
20.465833,0.0,0.795328,0.421056
20.46657,0.0,0.795328,0.46784
20.467308,0.046784,0.795328,0.46784
20.468045,0.0,0.842112,0.46784
20.468783,0.0,0.795328,0.46784
20.46952,0.046784,0.748544,0.46784
20.470258,0.0,0.795328,0.46784
20.470995,-0.046784,0.795328,0.46784
20.471733,0.0,0.795328,0.46784
20.47247,0.0,0.795328,0.514624
20.473208,0.0,0.795328,0.514624
20.473945,0.0,0.795328,0.46784
20.474683,0.0,0.795328,0.46784
20.475421,0.0,0.842112,0.421056
20.476158,-0.046784,0.795328,0.46784
20.476896,0.0,0.795328,0.46784
20.477633,0.0,0.842112,0.46784
20.478371,0.0,0.842112,0.46784
