Time,A_x [g],A_y [g],A_z [g]
13.853435,-0.046784,0.795328,0.514624
13.854171,0.0,0.795328,0.46784
13.854907,0.0,0.748544,0.46784
13.855643,0.046784,0.795328,0.46784
13.856379,0.046784,0.795328,0.514624
13.857115,0.046784,0.795328,0.514624
13.857851,0.0,0.748544,0.46784
13.858587,0.0,0.795328,0.514624
13.859323,0.0,0.795328,0.46784
13.860059,0.046784,0.748544,0.46784
13.860795,0.046784,0.70176,0.514624
13.86153,0.0,0.748544,0.46784
13.862266,0.0,0.70176,0.514624
13.863002,0.0,0.70176,0.561408
13.863738,0.046784,0.70176,0.46784
13.864474,0.0,0.70176,0.514624
13.86521,0.0,0.748544,0.514624
13.865946,0.0,0.748544,0.514624
13.866682,0.0,0.795328,0.46784
13.867418,0.0,0.748544,0.421056
13.868154,0.0,0.748544,0.46784
13.86889,0.0,0.795328,0.46784
13.869626,0.0,0.748544,0.514624
13.870362,0.0,0.748544,0.514624
13.871098,-0.046784,0.795328,0.514624
13.871834,0.0,0.795328,0.561408
13.87257,0.0,0.842112,0.514624
